,title,date
2057, 쭈니쭈니 처갓집 슈프림 양념순살치킨 | 치즈볼 | 치즈볼 | sweet chicken | Cheese ball|モッパン | korean mukbang eating sounds shoｗ|먹방 자기전에 양치꼭해야한다 .나중에 이빨다빠져서 말못해 그럼,2020-07-08
2058, 쭈니쭈니 처갓집 슈프림 양념순살치킨 | 치즈볼 | 치즈볼 | sweet chicken | Cheese ball|モッパン | korean mukbang eating sounds shoｗ|먹방 소리도 좋고 메뉴 구성도 너무너무 좋아요🥰새벽에 보는데 야식 시켜먹고싶네요ㅠㅠ 맛있게 먹어줘서 항상 고마워요!!😊 구독자 100만명 되길 응원할게요😁😁😁,2020-07-08
2059," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 뿌링클이랑 치즈볼 한번도 안먹어봤구 딱히 먹구싶지않았는데 나랑님 영상보니까 왜이렇게 먹고싶어질까요 ㅜㅜ 안그래도 코로나 때문에 배달음식 시켜먹는것도 꺼려지는데 나랑언니 영상 보면서 대리만족 하고가요 🙂👍",2020-05-26
2060," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 0:11 나만 여기 은가루를 섞은 흰색 물감같나요? 너무 예뻐요!!☺
첫입 0:14🤪",2020-05-26
2061," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 나랑님 여기가 시청자 요청맛집이라고 해서 하나 건의해봅니당...혹시 블루베리랑 산딸기 드셔주실수 있나요? 톡톡 터지는 소리가 너무 괜찮던데 나랑님이 잘잡으실것같아서요!! 부탁드려요🙏",2020-05-26
2062," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 나랑님은 오돌뼈를 안 드시는 건가...?",2020-05-26
2063," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 허너아거아ㅓㅇ ㅠㅠㅠㅠ 나랑님 뿌링클 존버 성공이다 풍악을 울려랑 ㅠㅠㅠㅠㅠ🎷🎷🎷🎷 정말 나랑님 같은 유튜버가 어디계실까요.. 구독자들 추천도 그때그때 잘 받아주시고, 영상 퀄리티는 소리 잡으시는 능력이 ㅠㅠㅠ💖 정말 구독자분들 한분한분을 소중히 생각하시고 유명해지고자 하는 욕심보다는 영상 만드는데에 뿌듯함을 느끼시고 구독자분들의 사랑으로 유튜브를 성장시키는 게 느껴지는 유일한 유튜버라 너무 좋아요 ㅠㅠ❤️ 사랑합니다 😘 (제 최애치킨 보니까 군침도네욤 🤤)",2020-05-26
2064," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 먹방보면 너무 신기해... 어떻게 저렇게 얌전하게 치킨을 뜯을 수 있지",2020-05-26
2065," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 나랑님 ㅠㅠㅠ황금올리브 닭다리 먹방 한번만 해주세오ㅠㅠㅠ나랑님이라면 황금올리브의 그 바삭한 소리를 잘 잡을 것 같아요ㅠㅠㅠ 진짜 해주시면 감사할것 같습니돠ㅠㅠㅠ(꒦ິɷ꒦ິ)",2020-05-26
2066," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG I love all that food! ♥
You satisfied my stomach!😚",2020-05-26
2067," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 0:14
0:58
3:32
4:40",2020-05-26
2068," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 나는 한국 인 이다. ✋🇰🇷
이 비디오는 나의 마음 을 진정시켜준다. 💪😳💪
언제나 당신을 응원한다. 💖💘😍
코로나 조심😤😷",2020-05-26
2069," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 오오 뿌링클!! 치즈볼 완전 좋아해요ㅠㅠ 달콤바삭치즈볼..😭❤❤",2020-05-26
2070," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 0:14 치즈볼🤎
0:52 치킨🧡",2020-05-26
2071," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 치즈볼의 바삭한 쏘리가ㅠㅠ다이어트중인데에ㅠㅠ 바로  옆에서 먹는듯한 소링 잘듣고 갑니당
김부각,수박듣고싶어용",2020-05-26
2072," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 왁 개마싯게따 뿌링클.............",2020-05-26
2073," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 하 오늘도 너무 좋은 나랑님의 에셈알ㅠㅠㅠㅠ어째 소리가 더 좋아진것 같아요 마이크 바꾸셨어요??🥰",2020-05-26
2074," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 0:14 치즈볼 첫 입🧀                                                                                0:49 뿌링클 첫 입🍗                                                                                     2:10 뿌링클🍗                                                                    3:29 치즈볼🧀                                                                             4:14 뿌링클🍗                                                                     5:24 뿌링클🍗                                                                    7:37 치즈볼🧀                                                                            8:35 뿌링클🍗                                                                       ",2020-05-26
2075," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 뿌링클 치킨은 역시 닭다리지~~!
거기다가 치즈볼~~뿌링뿌링소스의 조합
=천상의맛",2020-05-26
2076," 나랑NARANG ASMR ASMR BHC FRIED CHICKEN, CHEESE BALLS 뿌링클,치즈볼 리얼사운드 먹방 EATING SOUND MUKBANG 저 🧀치즈볼🍚 너------무
좋아하는데 드셔주셔서 감사합니다😭😭오늘도 영상 잘 보고 갑니다~~♡코로나🤧 조심하시고 화이팅 하세요👐🤞",2020-05-26
2077," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 닭발에 미치다라고 국물닭발 인터넷에서 파는데 소스가 신전떡볶이 맛이래요!!! 다른 유튜버님들이 먹고 맛있다고했는데 비연님도 닭발 자주 드시는 것같아서 추천드려요",2020-06-06
2078," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 월요일 날 학교가야 해서 밀린 과제하고 있었능데 이런 행복이 오다뇨ㅠㅠㅠㅠღღ",2020-06-06
2079," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 다이어트 중인데 제프사처럼 눈알이 튀어나올라그래요..",2020-06-06
2080," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 공부하다가 힐링이 필요해서 비연님으로 도망쳤어요 영상 시작부터 콰삭콰삭 정말 힐링 이네유 이제 부터 본격적으로 볼께욧!",2020-06-06
2081," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 음식이 항상 비슷해서 아쉽네요 ㅠ 메뉴가 더 다양하면 좋을것같아요!!",2020-06-06
2082," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 0:01 치요남 치킨
5:13 마카롱 카쿠볼
7:18 마라탕 삼겹살
12:30 마카롱",2020-06-06
2083," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 비연님 나중에 그냥 집밥인 막 된장찌게랑 스팸같은거 먹어주실 수 있나요 ???",2020-06-06
2084," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 kfc 비스켓에 딸기쨈 안바르고 그냥 드시는걸 보니 진짜 패푸 햄버거 잘 안드셨나 보네요 ㅠ 
버거킹 매장도 그냥 지나치신다는 거 보니 앞으로도 아마 kfc는 안드실거 같지만 다음에 혹시 기회가 되면 비스켓 꼭 딸기쨈이랑 같이 드셔보세요 (분명 같이 배달됐었을 거예요 쨈이 없었다면 그건 매장이 실수한거)",2020-06-06
2085," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 ⏰타임라인⏰
🍗치요남 치킨🍗
0:01 0:01 0:01 0:01 
0:01 0:01 0:01 0:01",2020-06-06
2086," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 TIMELINE
🐣 치요남 치오돌 세트<깐풍치킨> + 사이드메뉴 00:00 - 05:13

🍫 지에스 마카롱 + 카쿠볼 with 우유 05:14 -07:18",2020-06-06
2087," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 0:26 나로호 발사!🚀",2020-06-06
2088," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 진짜 쿠팡은 과대포장이..ㅎㅎ🤭 그래도 쿠팡을 이용할 수 밖에..🤭 비연님.. 저는 대창이 먹고싶습니다...😭😭😭 아직 대창을 못 먹어봤는데 하ㅠㅠㅠ 침 고여요 진짜ㅠㅠㅠㅠ 흑ㅠㅠㅠㅠ 무뼈국물닭발 까지는 아니더라도 튤립닭발 이런 것도 먹고싶고 마라탕도 땡기는 것 같아요 진짜ㅋㅋㅋㅋ 살 찌려고 작정을 했나봐요...ㅎ",2020-06-06
2089," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 7:49  어머님 먹잘알 .. 8ㅡ8 삽겹살은 태울듯 말듯 바삭하게 굽는게 국룰",2020-06-06
2090," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 ㅠㅠㅠㅠㅠㅠㅠㅠ 저 kfc 비스켓... 저희가족이 정말정말 좋아하는.... 고런 아이인디.. ㅠㅠㅠㅠ 먹을수록 매력적이랍니다 딸기잼 필수... ㅠㅠㅠ 비연님 마라탕에 옥수수면 호로록 드시는거보고 너무 먹고싶어ㅛ는데 저희 집 근처 가게에는 옥수수면이 없는거 있죠..... 아쉽..",2020-06-06
2091," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 헉 비연님 ㅠㅠㅠㅠ 항상 눈팅만 하는데 오늘은 댓글 처음으로 달아봐요,,,💞 제목에 있는 마라탕 보고 후다닥 달려왔어요 요즘 마라탕이 너무 먹고싶거든요,,😭 오늘 그래서 시켜먹어요!!! 근데 영상 딱 올라와서 너무 행복하네요 🥺❤️ 새로운 음식도 너무너무 좋지만 좋아하는 음식도 많이많이 드세요!! 🥘 영상 재밌게 볼게요 🙇‍♀️💕💕",2020-06-06
2092," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 삼겹살이랑 마라탕이랑 잘 어울린다는 비연님 말을 듣고
오늘 저녁은 삼겹살+마라탕이다!!!🥘🥘🥘
진짜 개인적으로 좋아하는 음식 다 나왔어요ㅠㅠㅠ
비연님 항상 감사해요 🍕🍔🥘❤️❤️❤️",2020-06-06
2093," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 먹방 보려고 해서 먹방을 봐도 다른거 봐도 그냥 그런데 비연님 먹방보면 포만감 차서 좋아영💖💖💖💖",2020-06-06
2094," 비연Beeyeon 대창+국물닭발,삼겹살+마라탕,깐풍치킨+오돌뼈+치즈볼+핫도그+닭껍질튀김+kfc타워버거,갓양념블랙라벨양념치킨 먹는 먹방 VlOG/마카롱/편의점마카롱/카쿠볼/초코볼/에그타르트/비스켓 I’m hungry 💔💔",2020-06-06
2095," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 첫장면 CG 아니죠?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어쩜 밀어버리는 책봉이도 웃기지만 비키는 세자도 너무 웃김🤣🤣🤣🤣🤣🤣🤣🤣❤ 세자 책봉이능 꿀도 옴총 좋은꿀 먹고 ~ 행복한 댕댕이들🤗항상 건강해 ~ 😘",2020-06-13
2096," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 책봉이 성난 성냥팔이소녀가 밥먹는것 같아욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2020-06-13
2097," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 저 자격증시험보고 방금 나왔는데 힘들었거든요 근데 세봉이 보니까 기분이 좋아지네요",2020-06-13
2098," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 3:08 ㅋㅋㅋㅋㅋ기미상궁 책봉이❤️",2020-06-13
2099," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 턱받이를 왜 쓰구있엉 ㅋㅋㅋ 귀여운 세자랑 책뿔소❤ㅋㅋㅋㅋㅋㅋ",2020-06-13
2100," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 책봉이는 맛있는것 만 앞에 있으면 침을 흘리네ㅋㅋㅋ 완전 귀여웡어ㅓㅓ",2020-06-13
2101," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG ㅋㅋㅋㅋ 처음부터 웃기고 귀여웤ㅋㅋㅋㅋ",2020-06-13
2102," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG Lol adorable",2020-06-13
2103," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG Haha they look like two little old ladies with the things on their heads 😂😂",2020-06-13
2104," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG ㅋㅋㅋ턱받이 쓴거 넘귀여워요ㅋㅋㅋ",2020-06-13
2105," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 멍좀비🤣🤣🤣책봉이 아직 부족한 눈빛이네요ㅎ이젠 세자 먼저 먹네요🤣🤣😂유리잔에 책봉이 대기하고 있는모습 짠하네요~책봉이 군침흘릴때 함께 했네요ㅎ즐거운 주말보내라♡세봉",2020-06-13
2106," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 3:15너무 귀엽다 ㅠㅠ😍😍😊🥳",2020-06-13
2107," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 책봉아ㅋㅋㅋㅋㅋㅋㅋ 엄마가하두맛난거 많이해줘서 식탐이 아주그냥ㅋㅋ",2020-06-13
2108," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 책뿔소 넘 기엽따 ㅜ😻😻😻",2020-06-13
2109," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG Bong keeps drooling HAHAH xD",2020-06-13
2110," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG 어떡해.. 너무 귀엽다 진짜 ㅠㅠㅠㅠㅜㅜ 애기들 너무 사랑스러워요😍",2020-06-13
2111," 세자책봉 SeBong 강아지 벌집꿀, 뿌링클 치즈볼 먹방 ASMR HONEYCOMB, CHEESE BALLS Eating Sound MUKBANG ㅋㅋㅋㅋㅋ책봉잌ㅋㅋㅋㅋ 세자 왜 밀엌ㅋㅋㅋㅋㅋㅋ빵터졌넼ㅋㅋㅋㅋㅋㅋ",2020-06-13
